page_id;page_title;page_ns;revision_id;timestamp;contributor_id;contributor_name;bytes
570;|''Pachín''|;0;936;2013-05-20T20:32:01Z;5952074;|Rod Link|;25
227;|Administradores|;0;370;2013-05-13T02:30:15Z;5952074;|Rod Link|;1546
227;|Administradores|;0;386;2013-05-13T13:19:44Z;7868074;|JoseLink 8|;1561
227;|Administradores|;0;433;2013-05-13T19:52:36Z;7426511;|Carlos A A S|;1581
227;|Administradores|;0;862;2013-05-19T02:49:15Z;5952074;|Rod Link|;1487
227;|Administradores|;0;1907;2013-07-22T18:20:30Z;7426511;|Carlos A A S|;1579
227;|Administradores|;0;2787;2016-11-09T19:31:03Z;8776898;|Link Hylian2012|;1684
520;|Alfredo di Stéfano|;0;845;2013-05-19T01:37:32Z;8776898;|Link Hylian2012|;771
520;|Alfredo di Stéfano|;0;847;2013-05-19T01:53:25Z;8776898;|Link Hylian2012|;7383
520;|Alfredo di Stéfano|;0;851;2013-05-19T01:56:05Z;8776898;|Link Hylian2012|;7499
520;|Alfredo di Stéfano|;0;1049;2013-05-22T14:29:59Z;7868074;|JoseLink 8|;7550
520;|Alfredo di Stéfano|;0;1238;2013-06-01T19:34:27Z;7426511;|Carlos A A S|;7553
520;|Alfredo di Stéfano|;0;1251;2013-06-02T02:12:16Z;7426511;|Carlos A A S|;7592
520;|Alfredo di Stéfano|;0;1937;2013-07-23T03:41:17Z;7426511;|Carlos A A S|;7498
520;|Alfredo di Stéfano|;0;1960;2013-07-23T15:14:42Z;7426511;|Carlos A A S|;7541
520;|Alfredo di Stéfano|;0;1961;2013-07-23T15:17:09Z;7426511;|Carlos A A S|;7531
520;|Alfredo di Stéfano|;0;1962;2013-07-23T15:28:45Z;7426511;|Carlos A A S|;7532
520;|Alfredo di Stéfano|;0;1971;2013-07-23T16:45:42Z;7426511;|Carlos A A S|;7527
520;|Alfredo di Stéfano|;0;2670;2014-07-07T19:48:29Z;7868074;|JoseLink 8|;7611
520;|Alfredo di Stéfano|;0;2673;2014-07-08T20:42:02Z;7868074;|JoseLink 8|;7641
520;|Alfredo di Stéfano|;0;2698;2014-07-29T23:49:55Z;5934367;|Jukian|;7659
365;|Antonio Adán|;0;615;2013-05-15T03:38:20Z;8776898;|Link Hylian2012|;503
365;|Antonio Adán|;0;617;2013-05-15T03:42:01Z;8776898;|Link Hylian2012|;529
365;|Antonio Adán|;0;618;2013-05-15T03:44:20Z;8776898;|Link Hylian2012|;2180
365;|Antonio Adán|;0;647;2013-05-15T15:10:41Z;7426511;|Carlos A A S|;2205
365;|Antonio Adán|;0;1239;2013-06-01T19:53:17Z;7426511;|Carlos A A S|;2214
365;|Antonio Adán|;0;1257;2013-06-02T02:18:31Z;7426511;|Carlos A A S|;2298
365;|Antonio Adán|;0;1258;2013-06-02T02:19:42Z;7426511;|Carlos A A S|;2288
365;|Antonio Adán|;0;1341;2013-06-04T19:46:02Z;7868074;|JoseLink 8|;2329
365;|Antonio Adán|;0;1345;2013-06-04T19:51:26Z;7426511;|Carlos A A S|;2288
365;|Antonio Adán|;0;1443;2013-06-08T11:32:51Z;5356636;|Mark nº15|;2295
365;|Antonio Adán|;0;1454;2013-06-08T11:48:24Z;7868074;|JoseLink 8|;2336
365;|Antonio Adán|;0;1494;2013-06-09T19:43:20Z;5952074;|Rod Link|;2329
365;|Antonio Adán|;0;1908;2013-07-22T19:14:44Z;7426511;|Carlos A A S|;2330
365;|Antonio Adán|;0;1963;2013-07-23T15:43:39Z;7426511;|Carlos A A S|;2381
365;|Antonio Adán|;0;1972;2013-07-23T16:48:44Z;7426511;|Carlos A A S|;2397
365;|Antonio Adán|;0;2667;2014-07-03T09:52:58Z;7868074;|JoseLink 8|;2374
365;|Antonio Adán|;0;2768;2015-07-28T23:01:38Z;9074430;|Grove4life111|;274
690;|Bodo Illgner|;0;1169;2013-05-25T23:49:42Z;8776898;|Link Hylian2012|;953
690;|Bodo Illgner|;0;1170;2013-05-25T23:50:52Z;8776898;|Link Hylian2012|;980
690;|Bodo Illgner|;0;1187;2013-05-26T18:26:41Z;8776898;|Link Hylian2012|;3323
690;|Bodo Illgner|;0;1240;2013-06-01T20:01:19Z;7426511;|Carlos A A S|;3321
690;|Bodo Illgner|;0;1264;2013-06-02T02:42:09Z;7426511;|Carlos A A S|;3373
690;|Bodo Illgner|;0;1938;2013-07-23T03:43:57Z;7426511;|Carlos A A S|;3281
690;|Bodo Illgner|;0;1964;2013-07-23T15:55:18Z;7426511;|Carlos A A S|;3286
912;|Callejón|;0;1525;2013-06-11T12:18:00Z;7868074;|JoseLink 8|;3880
912;|Callejón|;0;1540;2013-06-12T19:59:46Z;7426511;|Carlos A A S|;3838
912;|Callejón|;0;1556;2013-06-13T21:39:20Z;7426511;|Carlos A A S|;3872
912;|Callejón|;0;1562;2013-06-14T01:51:18Z;7426511;|Carlos A A S|;3898
912;|Callejón|;0;1569;2013-06-14T02:00:53Z;7426511;|Carlos A A S|;3928
912;|Callejón|;0;1835;2013-07-09T21:51:53Z;8776898;|Link Hylian2012|;3887
912;|Callejón|;0;1836;2013-07-09T21:58:06Z;8776898;|Link Hylian2012|;3891
912;|Callejón|;0;1855;2013-07-13T08:33:03Z;7868074;|JoseLink 8|;3825
912;|Callejón|;0;1965;2013-07-23T16:04:41Z;7426511;|Carlos A A S|;3840
912;|Callejón|;0;1968;2013-07-23T16:33:03Z;7426511;|Carlos A A S|;3719
912;|Callejón|;0;2605;2013-12-20T01:54:07Z;8776898;|Link Hylian2012|;4117
912;|Callejón|;0;2606;2013-12-20T01:55:27Z;8776898;|Link Hylian2012|;4117
1038;|Carlo Ancelotti|;0;1707;2013-06-25T20:34:00Z;8776898;|Link Hylian2012|;2948
1038;|Carlo Ancelotti|;0;1753;2013-07-02T08:40:51Z;8227768;|Marcos000000000|;2983
1038;|Carlo Ancelotti|;0;1966;2013-07-23T16:15:30Z;7426511;|Carlos A A S|;3060
1038;|Carlo Ancelotti|;0;1976;2013-07-23T17:02:49Z;7426511;|Carlos A A S|;3138
1084;|Casemiro|;0;1768;2013-07-03T10:05:01Z;7868074;|JoseLink 8|;1999
1084;|Casemiro|;0;1775;2013-07-04T02:08:25Z;8776898;|Link Hylian2012|;1998
1084;|Casemiro|;0;1967;2013-07-23T16:24:58Z;7426511;|Carlos A A S|;1917
1084;|Casemiro|;0;1981;2013-07-23T17:10:52Z;7426511;|Carlos A A S|;2040
1084;|Casemiro|;0;2514;2013-09-24T02:37:00Z;7426511;|Carlos A A S|;1991
288;|Cristiano Ronaldo|;0;450;2013-05-13T23:00:17Z;8776898;|Link Hylian2012|;4227
288;|Cristiano Ronaldo|;0;451;2013-05-13T23:01:38Z;8776898;|Link Hylian2012|;4252
288;|Cristiano Ronaldo|;0;452;2013-05-13T23:15:04Z;8776898;|Link Hylian2012|;9521
288;|Cristiano Ronaldo|;0;453;2013-05-13T23:40:11Z;8776898;|Link Hylian2012|;18661
288;|Cristiano Ronaldo|;0;458;2013-05-13T23:50:10Z;8776898;|Link Hylian2012|;18764
288;|Cristiano Ronaldo|;0;468;2013-05-14T01:29:55Z;5952074;|Rod Link|;19275
288;|Cristiano Ronaldo|;0;470;2013-05-14T01:33:23Z;5952074;|Rod Link|;19489
288;|Cristiano Ronaldo|;0;472;2013-05-14T02:21:31Z;7426511;|Carlos A A S|;19502
288;|Cristiano Ronaldo|;0;474;2013-05-14T02:27:24Z;5952074;|Rod Link|;19341
288;|Cristiano Ronaldo|;0;515;2013-05-14T18:46:03Z;7868074;|JoseLink 8|;19396
288;|Cristiano Ronaldo|;0;552;2013-05-14T22:07:29Z;7426511;|Carlos A A S|;19522
288;|Cristiano Ronaldo|;0;580;2013-05-14T23:53:40Z;5952074;|Rod Link|;19396
288;|Cristiano Ronaldo|;0;680;2013-05-16T04:41:56Z;8776898;|Link Hylian2012|;19263
288;|Cristiano Ronaldo|;0;764;2013-05-18T02:20:01Z;5952074;|Rod Link|;23263
288;|Cristiano Ronaldo|;0;1119;2013-05-25T12:17:06Z;8227768;|Marcos000000000|;23279
288;|Cristiano Ronaldo|;0;1241;2013-06-01T21:31:35Z;7426511;|Carlos A A S|;23323
288;|Cristiano Ronaldo|;0;1266;2013-06-02T02:45:43Z;7426511;|Carlos A A S|;23332
288;|Cristiano Ronaldo|;0;1338;2013-06-04T13:50:59Z;7868074;|JoseLink 8|;23373
288;|Cristiano Ronaldo|;0;1982;2013-07-23T19:34:26Z;7426511;|Carlos A A S|;23440
288;|Cristiano Ronaldo|;0;1991;2013-07-23T23:50:51Z;7426511;|Carlos A A S|;25039
288;|Cristiano Ronaldo|;0;2544;2013-12-15T04:50:49Z;8776898;|Link Hylian2012|;25012
288;|Cristiano Ronaldo|;0;2603;2013-12-20T01:42:17Z;8776898;|Link Hylian2012|;24996
288;|Cristiano Ronaldo|;0;2607;2013-12-20T01:57:09Z;8776898;|Link Hylian2012|;24996
288;|Cristiano Ronaldo|;0;2615;2014-02-12T14:35:06Z;8776898;|Link Hylian2012|;24990
288;|Cristiano Ronaldo|;0;2634;2014-03-08T22:56:56Z;24475819;|ElbinmenXD|;24959
288;|Cristiano Ronaldo|;0;2641;2014-03-08T23:03:01Z;24475819;|ElbinmenXD|;24965
288;|Cristiano Ronaldo|;0;2644;2014-03-08T23:06:49Z;24475819;|ElbinmenXD|;24974
288;|Cristiano Ronaldo|;0;2646;2014-03-08T23:07:27Z;24475819;|ElbinmenXD|;24982
288;|Cristiano Ronaldo|;0;2648;2014-03-08T23:08:30Z;24475819;|ElbinmenXD|;24997
288;|Cristiano Ronaldo|;0;2650;2014-03-08T23:10:07Z;24475819;|ElbinmenXD|;25012
288;|Cristiano Ronaldo|;0;2652;2014-03-08T23:29:01Z;7426511;|Carlos A A S|;24990
288;|Cristiano Ronaldo|;0;2700;2014-07-29T23:53:53Z;5934367;|Jukian|;25008
288;|Cristiano Ronaldo|;0;2790;2017-04-24T20:28:37Z;31112901;|Level Easy|;25050
1109;|Daniel Carvajal|;0;1800;2013-07-07T11:52:14Z;7868074;|JoseLink 8|;3549
1109;|Daniel Carvajal|;0;1987;2013-07-23T20:43:48Z;7426511;|Carlos A A S|;3480
1109;|Daniel Carvajal|;0;2001;2013-08-11T11:01:37Z;8227768;|Marcos000000000|;3498
1109;|Daniel Carvajal|;0;2007;2013-08-17T01:12:20Z;7426511;|Carlos A A S|;3480
1109;|Daniel Carvajal|;0;2583;2013-12-16T02:33:59Z;8776898;|Link Hylian2012|;3442
440;|David Beckham|;0;719;2013-05-17T19:01:42Z;8776898;|Link Hylian2012|;897
440;|David Beckham|;0;720;2013-05-17T19:02:25Z;8776898;|Link Hylian2012|;924
440;|David Beckham|;0;721;2013-05-17T19:04:31Z;8776898;|Link Hylian2012|;949
440;|David Beckham|;0;722;2013-05-17T19:18:33Z;8776898;|Link Hylian2012|;3750
440;|David Beckham|;0;739;2013-05-18T01:00:46Z;8776898;|Link Hylian2012|;5769
440;|David Beckham|;0;748;2013-05-18T01:43:22Z;5952074;|Rod Link|;8331
440;|David Beckham|;0;1242;2013-06-02T01:43:25Z;7426511;|Carlos A A S|;8332
440;|David Beckham|;0;1243;2013-06-02T01:47:19Z;7426511;|Carlos A A S|;8331
440;|David Beckham|;0;1244;2013-06-02T01:51:18Z;7426511;|Carlos A A S|;8367
440;|David Beckham|;0;1271;2013-06-02T02:52:46Z;7426511;|Carlos A A S|;8462
440;|David Beckham|;0;1407;2013-06-07T14:00:17Z;5356636;|Mark nº15|;8466
440;|David Beckham|;0;1457;2013-06-08T11:52:08Z;5356636;|Mark nº15|;8507
440;|David Beckham|;0;1473;2013-06-08T15:25:05Z;7426511;|Carlos A A S|;8520
440;|David Beckham|;0;1557;2013-06-14T00:19:11Z;8776898;|Link Hylian2012|;8496
440;|David Beckham|;0;1754;2013-07-02T08:42:12Z;8227768;|Marcos000000000|;8537
440;|David Beckham|;0;1756;2013-07-02T17:14:18Z;7426511;|Carlos A A S|;8481
440;|David Beckham|;0;1989;2013-07-23T22:11:21Z;7426511;|Carlos A A S|;8529
440;|David Beckham|;0;2515;2013-09-24T02:38:48Z;7426511;|Carlos A A S|;8484
368;|Diego López|;0;620;2013-05-15T03:52:11Z;8776898;|Link Hylian2012|;781
368;|Diego López|;0;621;2013-05-15T03:56:58Z;8776898;|Link Hylian2012|;4441
368;|Diego López|;0;648;2013-05-15T15:11:39Z;7426511;|Carlos A A S|;4466
368;|Diego López|;0;1113;2013-05-25T12:08:46Z;8227768;|Marcos000000000|;4465
368;|Diego López|;0;1245;2013-06-02T02:00:23Z;7426511;|Carlos A A S|;4477
368;|Diego López|;0;1277;2013-06-02T03:01:40Z;7426511;|Carlos A A S|;4604
368;|Diego López|;0;1278;2013-06-02T03:02:52Z;7426511;|Carlos A A S|;4625
368;|Diego López|;0;1342;2013-06-04T19:46:54Z;7868074;|JoseLink 8|;4666
368;|Diego López|;0;1344;2013-06-04T19:50:14Z;7426511;|Carlos A A S|;4625
368;|Diego López|;0;1990;2013-07-23T23:07:02Z;7426511;|Carlos A A S|;4842
368;|Diego López|;0;2728;2014-08-09T12:44:07Z;7868074;|JoseLink 8|;4757
1597;|Edwin Congo|;0;2703;2014-08-01T00:07:21Z;5934367;|Jukian|;66
1597;|Edwin Congo|;0;2706;2014-08-01T00:17:43Z;5934367;|Jukian|;103
1597;|Edwin Congo|;0;2718;2014-08-03T19:39:35Z;7868074;|JoseLink 8|;1785
1597;|Edwin Congo|;0;2722;2014-08-04T07:28:07Z;7868074;|JoseLink 8|;1849
298;|Emilio Butrageño|;0;484;2013-05-14T03:09:03Z;8776898;|Link Hylian2012|;1229
298;|Emilio Butrageño|;0;487;2013-05-14T03:19:29Z;8776898;|Link Hylian2012|;5031
298;|Emilio Butrageño|;0;488;2013-05-14T03:22:18Z;8776898;|Link Hylian2012|;5066
298;|Emilio Butrageño|;0;495;2013-05-14T03:33:04Z;8776898;|Link Hylian2012|;5168
298;|Emilio Butrageño|;0;555;2013-05-14T22:13:25Z;7426511;|Carlos A A S|;5315
298;|Emilio Butrageño|;0;579;2013-05-14T23:51:42Z;5952074;|Rod Link|;5232
298;|Emilio Butrageño|;0;818;2013-05-18T20:04:57Z;5952074;|Rod Link|;5207
298;|Emilio Butrageño|;0;1053;2013-05-22T14:38:15Z;7868074;|JoseLink 8|;5232
298;|Emilio Butrageño|;0;1105;2013-05-25T09:17:14Z;8227768;|Marcos000000000|;5233
298;|Emilio Butrageño|;0;1279;2013-06-02T04:22:03Z;7426511;|Carlos A A S|;5242
298;|Emilio Butrageño|;0;1280;2013-06-02T04:24:20Z;7426511;|Carlos A A S|;5244
298;|Emilio Butrageño|;0;1281;2013-06-02T04:26:50Z;7426511;|Carlos A A S|;5271
298;|Emilio Butrageño|;0;1282;2013-06-02T04:29:40Z;7426511;|Carlos A A S|;5308
298;|Emilio Butrageño|;0;1287;2013-06-02T04:34:58Z;7426511;|Carlos A A S|;5357
298;|Emilio Butrageño|;0;1289;2013-06-02T04:38:17Z;7426511;|Carlos A A S|;5374
298;|Emilio Butrageño|;0;1939;2013-07-23T03:47:42Z;7426511;|Carlos A A S|;5275
363;|Estadio Santiago Bernabéu|;0;612;2013-05-15T03:28:43Z;7426511;|Carlos A A S|;500
363;|Estadio Santiago Bernabéu|;0;613;2013-05-15T03:31:04Z;7426511;|Carlos A A S|;516
363;|Estadio Santiago Bernabéu|;0;1307;2013-06-02T15:30:36Z;7426511;|Carlos A A S|;719
363;|Estadio Santiago Bernabéu|;0;1365;2013-06-04T23:38:55Z;8776898;|Link Hylian2012|;736
363;|Estadio Santiago Bernabéu|;0;1402;2013-06-07T02:25:21Z;5952074;|Rod Link|;736
363;|Estadio Santiago Bernabéu|;0;1434;2013-06-08T00:07:20Z;5952074;|Rod Link|;795
363;|Estadio Santiago Bernabéu|;0;1444;2013-06-08T11:35:03Z;5356636;|Mark nº15|;781
363;|Estadio Santiago Bernabéu|;0;1492;2013-06-09T19:42:47Z;5952074;|Rod Link|;795
363;|Estadio Santiago Bernabéu|;0;1993;2013-07-24T18:18:01Z;7426511;|Carlos A A S|;2994
363;|Estadio Santiago Bernabéu|;0;1995;2013-07-25T01:05:40Z;7426511;|Carlos A A S|;5238
363;|Estadio Santiago Bernabéu|;0;1996;2013-07-25T19:29:59Z;7426511;|Carlos A A S|;7079
556;|Ferenc Puskás|;0;917;2013-05-20T02:33:56Z;8776898;|Link Hylian2012|;1021
556;|Ferenc Puskás|;0;920;2013-05-20T03:01:03Z;8776898;|Link Hylian2012|;1529
556;|Ferenc Puskás|;0;921;2013-05-20T03:15:05Z;8776898;|Link Hylian2012|;3573
556;|Ferenc Puskás|;0;1052;2013-05-22T14:37:21Z;7868074;|JoseLink 8|;3598
556;|Ferenc Puskás|;0;1121;2013-05-25T12:26:25Z;8227768;|Marcos000000000|;3702
556;|Ferenc Puskás|;0;1295;2013-06-02T04:54:38Z;7426511;|Carlos A A S|;3683
556;|Ferenc Puskás|;0;1600;2013-06-16T04:12:53Z;8776898;|Link Hylian2012|;6673
556;|Ferenc Puskás|;0;1602;2013-06-16T04:59:37Z;7426511;|Carlos A A S|;6704
556;|Ferenc Puskás|;0;1940;2013-07-23T03:49:57Z;7426511;|Carlos A A S|;6614
556;|Ferenc Puskás|;0;2441;2013-09-04T04:03:08Z;7426511;|Carlos A A S|;6632
1019;|Fichajes 2013/2014|;0;1676;2013-06-23T16:30:17Z;7868074;|JoseLink 8|;795
1019;|Fichajes 2013/2014|;0;1686;2013-06-23T18:40:11Z;7426511;|Carlos A A S|;813
1019;|Fichajes 2013/2014|;0;1705;2013-06-25T14:47:37Z;7868074;|JoseLink 8|;813
1019;|Fichajes 2013/2014|;0;1755;2013-07-02T08:44:14Z;8227768;|Marcos000000000|;842
1019;|Fichajes 2013/2014|;0;1757;2013-07-02T17:15:26Z;7426511;|Carlos A A S|;813
1019;|Fichajes 2013/2014|;0;1759;2013-07-02T17:22:15Z;7426511;|Carlos A A S|;837
1019;|Fichajes 2013/2014|;0;1761;2013-07-03T00:46:00Z;8776898;|Link Hylian2012|;871
1019;|Fichajes 2013/2014|;0;1766;2013-07-03T09:46:59Z;7868074;|JoseLink 8|;1031
1019;|Fichajes 2013/2014|;0;1789;2013-07-06T07:38:47Z;7868074;|JoseLink 8|;1195
1019;|Fichajes 2013/2014|;0;1852;2013-07-11T08:39:13Z;7868074;|JoseLink 8|;1060
1019;|Fichajes 2013/2014|;0;1853;2013-07-12T11:54:48Z;7868074;|JoseLink 8|;1196
1019;|Fichajes 2013/2014|;0;1854;2013-07-13T08:31:48Z;7868074;|JoseLink 8|;1188
1019;|Fichajes 2013/2014|;0;1856;2013-07-13T08:39:58Z;7868074;|JoseLink 8|;1176
1019;|Fichajes 2013/2014|;0;2010;2013-08-22T20:52:43Z;7868074;|JoseLink 8|;1333
1019;|Fichajes 2013/2014|;0;2011;2013-08-23T08:41:50Z;7868074;|JoseLink 8|;1331
1019;|Fichajes 2013/2014|;0;2442;2013-09-08T05:59:22Z;7426511;|Carlos A A S|;1334
1019;|Fichajes 2013/2014|;0;2664;2014-07-01T07:20:40Z;77.229.131.204;Anonymous;1303
1574;|Fichajes 2014/2015|;0;2665;2014-07-01T07:25:52Z;77.229.131.204;Anonymous;681
1574;|Fichajes 2014/2015|;0;2666;2014-07-03T08:18:30Z;7868074;|JoseLink 8|;672
1574;|Fichajes 2014/2015|;0;2686;2014-07-21T21:56:15Z;7868074;|JoseLink 8|;789
1574;|Fichajes 2014/2015|;0;2714;2014-08-03T19:08:01Z;7868074;|JoseLink 8|;968
1635;|Fichajes 2015/2016|;0;2772;2015-07-31T18:53:28Z;7868074;|JoseLink 8|;530
1635;|Fichajes 2015/2016|;0;2789;2016-11-25T16:24:33Z;8776898;|Link Hylian2012|;554
1016;|Florentino Pérez|;0;1669;2013-06-22T01:41:27Z;8776898;|Link Hylian2012|;5331
1016;|Florentino Pérez|;0;1692;2013-06-23T18:55:17Z;7426511;|Carlos A A S|;5463
1016;|Florentino Pérez|;0;2443;2013-09-08T06:16:11Z;7426511;|Carlos A A S|;5532
1596;|Freddy Rincón|;0;2701;2014-08-01T00:02:50Z;5934367;|Jukian|;314
1461;|Fundación y Primeros Años|;0;2471;2013-09-20T05:08:06Z;21111421;|Nagato Ruben|;3360
1461;|Fundación y Primeros Años|;0;2495;2013-09-21T23:59:17Z;21111421;|Nagato Ruben|;2988
1461;|Fundación y Primeros Años|;0;2510;2013-09-23T01:05:33Z;7426511;|Carlos A A S|;2988
1461;|Fundación y Primeros Años|;0;2511;2013-09-23T01:14:33Z;7426511;|Carlos A A S|;3024
1461;|Fundación y Primeros Años|;0;2512;2013-09-23T01:17:25Z;7426511;|Carlos A A S|;3028
515;|Fábio Coentrão|;0;838;2013-05-19T01:15:03Z;8776898;|Link Hylian2012|;569
515;|Fábio Coentrão|;0;839;2013-05-19T01:21:56Z;8776898;|Link Hylian2012|;3269
515;|Fábio Coentrão|;0;843;2013-05-19T01:25:24Z;8776898;|Link Hylian2012|;3388
515;|Fábio Coentrão|;0;1297;2013-06-02T05:04:09Z;7426511;|Carlos A A S|;3409
515;|Fábio Coentrão|;0;1310;2013-06-02T15:38:04Z;7426511;|Carlos A A S|;3437
515;|Fábio Coentrão|;0;1463;2013-06-08T12:00:29Z;7868074;|JoseLink 8|;3478
515;|Fábio Coentrão|;0;2513;2013-09-24T02:33:35Z;7426511;|Carlos A A S|;3546
515;|Fábio Coentrão|;0;2582;2013-12-16T02:32:50Z;8776898;|Link Hylian2012|;3534
1447;|Gareth Bale|;0;2450;2013-09-12T21:41:00Z;8776898;|Link Hylian2012|;6339
1447;|Gareth Bale|;0;2519;2013-09-24T03:10:41Z;7426511;|Carlos A A S|;6411
1447;|Gareth Bale|;0;2610;2013-12-20T02:07:55Z;8776898;|Link Hylian2012|;7508
1447;|Gareth Bale|;0;2754;2015-07-21T20:29:16Z;5718977;|Skup|;7556
1447;|Gareth Bale|;0;2759;2015-07-21T21:49:50Z;5718977;|Skup|;8974
1447;|Gareth Bale|;0;2764;2015-07-21T23:10:33Z;26802538;|MJGo|;8989
1447;|Gareth Bale|;0;2765;2015-07-21T23:25:45Z;26802538;|MJGo|;9302
1447;|Gareth Bale|;0;2776;2016-09-07T22:20:22Z;201.103.73.18;Anonymous;9300
1447;|Gareth Bale|;0;2780;2016-11-05T19:57:29Z;8776898;|Link Hylian2012|;9302
500;|Gonzalo Higuaín|;0;803;2013-05-18T17:48:19Z;8776898;|Link Hylian2012|;648
500;|Gonzalo Higuaín|;0;808;2013-05-18T18:06:12Z;8776898;|Link Hylian2012|;10132
500;|Gonzalo Higuaín|;0;809;2013-05-18T19:02:30Z;5952074;|Rod Link|;10130
500;|Gonzalo Higuaín|;0;811;2013-05-18T19:34:55Z;7426511;|Carlos A A S|;10143
500;|Gonzalo Higuaín|;0;1314;2013-06-02T16:57:46Z;7426511;|Carlos A A S|;10273
500;|Gonzalo Higuaín|;0;1320;2013-06-02T20:23:35Z;8776898;|Link Hylian2012|;10308
500;|Gonzalo Higuaín|;0;1321;2013-06-02T20:30:11Z;8776898;|Link Hylian2012|;10849
500;|Gonzalo Higuaín|;0;1901;2013-07-21T19:36:56Z;7868074;|JoseLink 8|;10804
500;|Gonzalo Higuaín|;0;2520;2013-09-28T04:53:57Z;7426511;|Carlos A A S|;10701
500;|Gonzalo Higuaín|;0;2604;2013-12-20T01:48:05Z;8776898;|Link Hylian2012|;11307
500;|Gonzalo Higuaín|;0;2608;2013-12-20T01:58:30Z;8776898;|Link Hylian2012|;11307
382;|Guti|;0;638;2013-05-15T13:51:00Z;7868074;|JoseLink 8|;4037
382;|Guti|;0;728;2013-05-17T23:05:01Z;5952074;|Rod Link|;3724
382;|Guti|;0;800;2013-05-18T17:40:10Z;8776898;|Link Hylian2012|;3708
382;|Guti|;0;820;2013-05-18T20:06:41Z;5952074;|Rod Link|;3697
382;|Guti|;0;1318;2013-06-02T17:13:17Z;7426511;|Carlos A A S|;3786
382;|Guti|;0;1941;2013-07-23T03:52:32Z;7426511;|Carlos A A S|;3665
1065;|Hugo Sánchez|;0;1735;2013-06-30T17:02:17Z;7426511;|Carlos A A S|;807
1065;|Hugo Sánchez|;0;1736;2013-06-30T17:04:03Z;7426511;|Carlos A A S|;801
1065;|Hugo Sánchez|;0;1737;2013-06-30T17:06:39Z;7426511;|Carlos A A S|;808
1065;|Hugo Sánchez|;0;1739;2013-06-30T21:33:59Z;8776898;|Link Hylian2012|;796
1065;|Hugo Sánchez|;0;1741;2013-07-01T15:39:39Z;7868074;|JoseLink 8|;806
1065;|Hugo Sánchez|;0;1742;2013-07-01T15:43:01Z;7426511;|Carlos A A S|;840
1065;|Hugo Sánchez|;0;1942;2013-07-23T03:55:11Z;7426511;|Carlos A A S|;732
1065;|Hugo Sánchez|;0;2734;2014-08-29T17:07:12Z;85.57.255.156;Anonymous;748
1065;|Hugo Sánchez|;0;2745;2014-11-01T20:54:44Z;7868074;|JoseLink 8|;783
186;|Iker Casillas|;0;321;2013-05-11T06:50:04Z;7868074;|JoseLink 8|;135
186;|Iker Casillas|;0;323;2013-05-11T07:31:39Z;7868074;|JoseLink 8|;241
186;|Iker Casillas|;0;330;2013-05-11T16:50:38Z;5952074;|Rod Link|;9638
186;|Iker Casillas|;0;347;2013-05-12T19:47:17Z;7868074;|JoseLink 8|;9782
186;|Iker Casillas|;0;365;2013-05-13T01:35:28Z;5952074;|Rod Link|;10120
186;|Iker Casillas|;0;475;2013-05-14T02:28:32Z;5952074;|Rod Link|;9942
186;|Iker Casillas|;0;551;2013-05-14T22:05:56Z;7426511;|Carlos A A S|;10023
186;|Iker Casillas|;0;569;2013-05-14T23:22:09Z;7426511;|Carlos A A S|;10096
186;|Iker Casillas|;0;571;2013-05-14T23:22:52Z;7426511;|Carlos A A S|;10097
186;|Iker Casillas|;0;576;2013-05-14T23:30:17Z;8776898;|Link Hylian2012|;10094
186;|Iker Casillas|;0;582;2013-05-14T23:57:17Z;5952074;|Rod Link|;9997
186;|Iker Casillas|;0;754;2013-05-18T01:55:28Z;5952074;|Rod Link|;9933
186;|Iker Casillas|;0;799;2013-05-18T16:25:09Z;8776898;|Link Hylian2012|;9976
186;|Iker Casillas|;0;1110;2013-05-25T09:24:26Z;8227768;|Marcos000000000|;10002
186;|Iker Casillas|;0;1111;2013-05-25T09:25:30Z;8227768;|Marcos000000000|;10047
186;|Iker Casillas|;0;1112;2013-05-25T12:07:28Z;8227768;|Marcos000000000|;10046
186;|Iker Casillas|;0;1175;2013-05-26T02:15:16Z;7426511;|Carlos A A S|;9984
186;|Iker Casillas|;0;1319;2013-06-02T20:07:45Z;7426511;|Carlos A A S|;10079
186;|Iker Casillas|;0;1326;2013-06-03T02:42:42Z;7426511;|Carlos A A S|;10166
186;|Iker Casillas|;0;1339;2013-06-04T13:52:41Z;7868074;|JoseLink 8|;10207
186;|Iker Casillas|;0;1346;2013-06-04T19:56:20Z;7426511;|Carlos A A S|;10166
186;|Iker Casillas|;0;1456;2013-06-08T11:50:02Z;7868074;|JoseLink 8|;10207
186;|Iker Casillas|;0;2537;2013-10-13T17:31:35Z;9716287;|JRJRJR|;10222
186;|Iker Casillas|;0;2727;2014-08-05T14:50:36Z;7868074;|JoseLink 8|;10308
186;|Iker Casillas|;0;2782;2016-11-08T19:28:44Z;8776898;|Link Hylian2012|;10840
1153;|Illarramendi|;0;1858;2013-07-13T12:05:51Z;7868074;|JoseLink 8|;5412
1153;|Illarramendi|;0;1859;2013-07-14T02:48:43Z;8776898;|Link Hylian2012|;5412
1153;|Illarramendi|;0;1863;2013-07-14T09:18:35Z;7868074;|JoseLink 8|;5514
1153;|Illarramendi|;0;2530;2013-10-03T20:56:36Z;7426511;|Carlos A A S|;5352
